dataset_index,split_family,split_label
4287,nested_external,internal_train
4288,nested_external,internal_train
4289,nested_external,internal_train
4291,nested_external,internal_train
4292,nested_external,internal_train
4294,nested_external,internal_train
4295,nested_external,internal_train
4296,nested_external,internal_train
4298,nested_external,internal_train
4300,nested_external,internal_train
4301,nested_external,internal_train
4302,nested_external,internal_train
4303,nested_external,internal_train
4306,nested_external,internal_train
4308,nested_external,internal_train
4310,nested_external,internal_train
4311,nested_external,internal_train
4312,nested_external,internal_train
4313,nested_external,internal_train
4314,nested_external,internal_train
4315,nested_external,internal_train
4316,nested_external,internal_train
4318,nested_external,internal_train
4319,nested_external,internal_train
4320,nested_external,internal_train
4321,nested_external,internal_train
4322,nested_external,internal_train
4323,nested_external,internal_train
4324,nested_external,internal_train
4325,nested_external,internal_train
4326,nested_external,internal_train
4327,nested_external,internal_train
4328,nested_external,internal_train
4329,nested_external,internal_train
4330,nested_external,internal_train
4331,nested_external,internal_train
4332,nested_external,internal_train
4333,nested_external,internal_train
4334,nested_external,internal_train
4336,nested_external,internal_train
4337,nested_external,internal_train
4338,nested_external,internal_train
4339,nested_external,internal_train
4340,nested_external,internal_train
4341,nested_external,internal_train
4342,nested_external,internal_train
4343,nested_external,internal_train
4344,nested_external,internal_train
4345,nested_external,internal_train
4346,nested_external,internal_train
4347,nested_external,internal_train
4349,nested_external,internal_train
4352,nested_external,internal_train
4353,nested_external,internal_train
4354,nested_external,internal_train
4355,nested_external,internal_train
4358,nested_external,internal_train
4361,nested_external,internal_train
4362,nested_external,internal_train
4363,nested_external,internal_train
4364,nested_external,internal_train
4366,nested_external,internal_train
4368,nested_external,internal_train
4369,nested_external,internal_train
4370,nested_external,internal_train
4372,nested_external,internal_train
4374,nested_external,internal_train
4375,nested_external,internal_train
4376,nested_external,internal_train
4377,nested_external,internal_train
4378,nested_external,internal_train
4379,nested_external,internal_train
4380,nested_external,internal_train
4381,nested_external,internal_train
4382,nested_external,internal_train
4384,nested_external,internal_train
4385,nested_external,internal_train
4386,nested_external,internal_train
4387,nested_external,internal_train
4388,nested_external,internal_train
4389,nested_external,internal_train
4390,nested_external,internal_train
4391,nested_external,internal_train
4392,nested_external,internal_train
4393,nested_external,internal_train
4394,nested_external,internal_train
4395,nested_external,internal_train
4400,nested_external,internal_train
4401,nested_external,internal_train
4402,nested_external,internal_train
4404,nested_external,internal_train
4406,nested_external,internal_train
4407,nested_external,internal_train
4408,nested_external,internal_train
4409,nested_external,internal_train
4411,nested_external,internal_train
4412,nested_external,internal_train
4413,nested_external,internal_train
4415,nested_external,internal_train
4416,nested_external,internal_train
4417,nested_external,internal_train
4418,nested_external,internal_train
4419,nested_external,internal_train
4420,nested_external,internal_train
4422,nested_external,internal_train
4423,nested_external,internal_train
4424,nested_external,internal_train
4425,nested_external,internal_train
4426,nested_external,internal_train
4427,nested_external,internal_train
4428,nested_external,internal_train
4429,nested_external,internal_train
4432,nested_external,internal_train
4433,nested_external,internal_train
4434,nested_external,internal_train
4436,nested_external,internal_train
4437,nested_external,internal_train
4438,nested_external,internal_train
4439,nested_external,internal_train
4440,nested_external,internal_train
4441,nested_external,internal_train
4443,nested_external,internal_train
4444,nested_external,internal_train
4446,nested_external,internal_train
4447,nested_external,internal_train
4448,nested_external,internal_train
4450,nested_external,internal_train
4451,nested_external,internal_train
4452,nested_external,internal_train
4453,nested_external,internal_train
4454,nested_external,internal_train
4455,nested_external,internal_train
4457,nested_external,internal_train
4458,nested_external,internal_train
4459,nested_external,internal_train
4460,nested_external,internal_train
4461,nested_external,internal_train
4462,nested_external,internal_train
4463,nested_external,internal_train
4465,nested_external,internal_train
4466,nested_external,internal_train
4467,nested_external,internal_train
4469,nested_external,internal_train
4470,nested_external,internal_train
4471,nested_external,internal_train
4472,nested_external,internal_train
4473,nested_external,internal_train
4476,nested_external,internal_train
4478,nested_external,internal_train
4481,nested_external,internal_train
4482,nested_external,internal_train
4483,nested_external,internal_train
4485,nested_external,internal_train
4486,nested_external,internal_train
4488,nested_external,internal_train
4489,nested_external,internal_train
4490,nested_external,internal_train
4491,nested_external,internal_train
4492,nested_external,internal_train
4493,nested_external,internal_train
4494,nested_external,internal_train
4495,nested_external,internal_train
4496,nested_external,internal_train
4497,nested_external,internal_train
4498,nested_external,internal_train
4499,nested_external,internal_train
4500,nested_external,internal_train
4501,nested_external,internal_train
4503,nested_external,internal_train
4504,nested_external,internal_train
4505,nested_external,internal_train
4506,nested_external,internal_train
4507,nested_external,internal_train
4508,nested_external,internal_train
4509,nested_external,internal_train
4511,nested_external,internal_train
4513,nested_external,internal_train
4514,nested_external,internal_train
4515,nested_external,internal_train
4516,nested_external,internal_train
4517,nested_external,internal_train
4518,nested_external,internal_train
4519,nested_external,internal_train
4520,nested_external,internal_train
4521,nested_external,internal_train
4522,nested_external,internal_train
4523,nested_external,internal_train
4524,nested_external,internal_train
4525,nested_external,internal_train
4528,nested_external,internal_train
4529,nested_external,internal_train
4530,nested_external,internal_train
4531,nested_external,internal_train
4532,nested_external,internal_train
4533,nested_external,internal_train
4535,nested_external,internal_train
4536,nested_external,internal_train
4537,nested_external,internal_train
4538,nested_external,internal_train
4540,nested_external,internal_train
4541,nested_external,internal_train
4542,nested_external,internal_train
4544,nested_external,internal_train
4545,nested_external,internal_train
4547,nested_external,internal_train
4548,nested_external,internal_train
4549,nested_external,internal_train
4550,nested_external,internal_train
4553,nested_external,internal_train
4555,nested_external,internal_train
4556,nested_external,internal_train
4557,nested_external,internal_train
4558,nested_external,internal_train
4559,nested_external,internal_train
4560,nested_external,internal_train
4563,nested_external,internal_train
4564,nested_external,internal_train
4565,nested_external,internal_train
4566,nested_external,internal_train
4567,nested_external,internal_train
4568,nested_external,internal_train
4569,nested_external,internal_train
4570,nested_external,internal_train
4571,nested_external,internal_train
4573,nested_external,internal_train
4574,nested_external,internal_train
4575,nested_external,internal_train
4577,nested_external,internal_train
4579,nested_external,internal_train
4580,nested_external,internal_train
4581,nested_external,internal_train
4582,nested_external,internal_train
4583,nested_external,internal_train
4584,nested_external,internal_train
4585,nested_external,internal_train
4586,nested_external,internal_train
4587,nested_external,internal_train
4588,nested_external,internal_train
4589,nested_external,internal_train
4590,nested_external,internal_train
4591,nested_external,internal_train
4592,nested_external,internal_train
4593,nested_external,internal_train
4594,nested_external,internal_train
4595,nested_external,internal_train
4596,nested_external,internal_train
4597,nested_external,internal_train
4598,nested_external,internal_train
4599,nested_external,internal_train
4600,nested_external,internal_train
4601,nested_external,internal_train
4602,nested_external,internal_train
4603,nested_external,internal_train
4604,nested_external,internal_train
4605,nested_external,internal_train
4606,nested_external,internal_train
4607,nested_external,internal_train
4608,nested_external,internal_train
4609,nested_external,internal_train
4610,nested_external,internal_train
4612,nested_external,internal_train
4613,nested_external,internal_train
4614,nested_external,internal_train
4616,nested_external,internal_train
4617,nested_external,internal_train
4618,nested_external,internal_train
4619,nested_external,internal_train
1,scaffold,holdout
5,scaffold,holdout
13,scaffold,holdout
14,scaffold,holdout
19,scaffold,holdout
21,scaffold,holdout
26,scaffold,holdout
30,scaffold,holdout
37,scaffold,holdout
39,scaffold,holdout
41,scaffold,holdout
44,scaffold,holdout
57,scaffold,holdout
59,scaffold,holdout
68,scaffold,holdout
74,scaffold,holdout
82,scaffold,holdout
93,scaffold,holdout
99,scaffold,holdout
111,scaffold,holdout
113,scaffold,holdout
119,scaffold,holdout
132,scaffold,holdout
133,scaffold,holdout
134,scaffold,holdout
140,scaffold,holdout
145,scaffold,holdout
149,scaffold,holdout
153,scaffold,holdout
165,scaffold,holdout
171,scaffold,holdout
176,scaffold,holdout
178,scaffold,holdout
180,scaffold,holdout
186,scaffold,holdout
207,scaffold,holdout
208,scaffold,holdout
212,scaffold,holdout
214,scaffold,holdout
216,scaffold,holdout
218,scaffold,holdout
219,scaffold,holdout
231,scaffold,holdout
240,scaffold,holdout
242,scaffold,holdout
244,scaffold,holdout
247,scaffold,holdout
252,scaffold,holdout
256,scaffold,holdout
262,scaffold,holdout
264,scaffold,holdout
269,scaffold,holdout
270,scaffold,holdout
275,scaffold,holdout
285,scaffold,holdout
288,scaffold,holdout
291,scaffold,holdout
292,scaffold,holdout
293,scaffold,holdout
297,scaffold,holdout
299,scaffold,holdout
308,scaffold,holdout
310,scaffold,holdout
311,scaffold,holdout
327,scaffold,holdout
331,scaffold,holdout
337,scaffold,holdout
352,scaffold,holdout
356,scaffold,holdout
359,scaffold,holdout
360,scaffold,holdout
371,scaffold,holdout
373,scaffold,holdout
376,scaffold,holdout
378,scaffold,holdout
379,scaffold,holdout
386,scaffold,holdout
387,scaffold,holdout
393,scaffold,holdout
396,scaffold,holdout
398,scaffold,holdout
401,scaffold,holdout
403,scaffold,holdout
406,scaffold,holdout
417,scaffold,holdout
436,scaffold,holdout
462,scaffold,holdout
464,scaffold,holdout
465,scaffold,holdout
471,scaffold,holdout
487,scaffold,holdout
495,scaffold,holdout
496,scaffold,holdout
497,scaffold,holdout
499,scaffold,holdout
501,scaffold,holdout
504,scaffold,holdout
515,scaffold,holdout
516,scaffold,holdout
519,scaffold,holdout
520,scaffold,holdout
521,scaffold,holdout
527,scaffold,holdout
532,scaffold,holdout
533,scaffold,holdout
536,scaffold,holdout
539,scaffold,holdout
552,scaffold,holdout
556,scaffold,holdout
557,scaffold,holdout
562,scaffold,holdout
581,scaffold,holdout
585,scaffold,holdout
588,scaffold,holdout
591,scaffold,holdout
596,scaffold,holdout
606,scaffold,holdout
624,scaffold,holdout
628,scaffold,holdout
637,scaffold,holdout
639,scaffold,holdout
646,scaffold,holdout
649,scaffold,holdout
650,scaffold,holdout
656,scaffold,holdout
658,scaffold,holdout
659,scaffold,holdout
662,scaffold,holdout
664,scaffold,holdout
673,scaffold,holdout
681,scaffold,holdout
684,scaffold,holdout
687,scaffold,holdout
691,scaffold,holdout
696,scaffold,holdout
699,scaffold,holdout
702,scaffold,holdout
703,scaffold,holdout
705,scaffold,holdout
706,scaffold,holdout
707,scaffold,holdout
709,scaffold,holdout
710,scaffold,holdout
715,scaffold,holdout
718,scaffold,holdout
721,scaffold,holdout
722,scaffold,holdout
729,scaffold,holdout
731,scaffold,holdout
735,scaffold,holdout
740,scaffold,holdout
741,scaffold,holdout
745,scaffold,holdout
750,scaffold,holdout
757,scaffold,holdout
758,scaffold,holdout
759,scaffold,holdout
760,scaffold,holdout
770,scaffold,holdout
771,scaffold,holdout
777,scaffold,holdout
783,scaffold,holdout
785,scaffold,holdout
786,scaffold,holdout
805,scaffold,holdout
819,scaffold,holdout
828,scaffold,holdout
829,scaffold,holdout
832,scaffold,holdout
834,scaffold,holdout
836,scaffold,holdout
838,scaffold,holdout
842,scaffold,holdout
846,scaffold,holdout
849,scaffold,holdout
850,scaffold,holdout
851,scaffold,holdout
861,scaffold,holdout
863,scaffold,holdout
864,scaffold,holdout
868,scaffold,holdout
880,scaffold,holdout
883,scaffold,holdout
892,scaffold,holdout
901,scaffold,holdout
903,scaffold,holdout
911,scaffold,holdout
924,scaffold,holdout
929,scaffold,holdout
932,scaffold,holdout
934,scaffold,holdout
940,scaffold,holdout
942,scaffold,holdout
946,scaffold,holdout
949,scaffold,holdout
952,scaffold,holdout
954,scaffold,holdout
957,scaffold,holdout
959,scaffold,holdout
973,scaffold,holdout
978,scaffold,holdout
983,scaffold,holdout
990,scaffold,holdout
992,scaffold,holdout
993,scaffold,holdout
996,scaffold,holdout
998,scaffold,holdout
1001,scaffold,holdout
1011,scaffold,holdout
1014,scaffold,holdout
1018,scaffold,holdout
1019,scaffold,holdout
1021,scaffold,holdout
1026,scaffold,holdout
1029,scaffold,holdout
1032,scaffold,holdout
1037,scaffold,holdout
1041,scaffold,holdout
1048,scaffold,holdout
1049,scaffold,holdout
1052,scaffold,holdout
1055,scaffold,holdout
1057,scaffold,holdout
1058,scaffold,holdout
1063,scaffold,holdout
1066,scaffold,holdout
1073,scaffold,holdout
1076,scaffold,holdout
1078,scaffold,holdout
1084,scaffold,holdout
1085,scaffold,holdout
1087,scaffold,holdout
1088,scaffold,holdout
1089,scaffold,holdout
1095,scaffold,holdout
1100,scaffold,holdout
1103,scaffold,holdout
1105,scaffold,holdout
1112,scaffold,holdout
1113,scaffold,holdout
1114,scaffold,holdout
1116,scaffold,holdout
1119,scaffold,holdout
1134,scaffold,holdout
1136,scaffold,holdout
1137,scaffold,holdout
1149,scaffold,holdout
1160,scaffold,holdout
1161,scaffold,holdout
1163,scaffold,holdout
1167,scaffold,holdout
1175,scaffold,holdout
1176,scaffold,holdout
1177,scaffold,holdout
1179,scaffold,holdout
1180,scaffold,holdout
1181,scaffold,holdout
1185,scaffold,holdout
1194,scaffold,holdout
1196,scaffold,holdout
1211,scaffold,holdout
1218,scaffold,holdout
1223,scaffold,holdout
1225,scaffold,holdout
1228,scaffold,holdout
1230,scaffold,holdout
1237,scaffold,holdout
1238,scaffold,holdout
1239,scaffold,holdout
1240,scaffold,holdout
1250,scaffold,holdout
1261,scaffold,holdout
1263,scaffold,holdout
1264,scaffold,holdout
1266,scaffold,holdout
1273,scaffold,holdout
1275,scaffold,holdout
1277,scaffold,holdout
1284,scaffold,holdout
1291,scaffold,holdout
1298,scaffold,holdout
1302,scaffold,holdout
1310,scaffold,holdout
1324,scaffold,holdout
1327,scaffold,holdout
1328,scaffold,holdout
1330,scaffold,holdout
1336,scaffold,holdout
1346,scaffold,holdout
1359,scaffold,holdout
1362,scaffold,holdout
1372,scaffold,holdout
1378,scaffold,holdout
1384,scaffold,holdout
1387,scaffold,holdout
1390,scaffold,holdout
1391,scaffold,holdout
1404,scaffold,holdout
1408,scaffold,holdout
1417,scaffold,holdout
1420,scaffold,holdout
1426,scaffold,holdout
1428,scaffold,holdout
1429,scaffold,holdout
1436,scaffold,holdout
1443,scaffold,holdout
1454,scaffold,holdout
1462,scaffold,holdout
1467,scaffold,holdout
1474,scaffold,holdout
1476,scaffold,holdout
1478,scaffold,holdout
1497,scaffold,holdout
1502,scaffold,holdout
1512,scaffold,holdout
1518,scaffold,holdout
1522,scaffold,holdout
1526,scaffold,holdout
1527,scaffold,holdout
1528,scaffold,holdout
1530,scaffold,holdout
1533,scaffold,holdout
1534,scaffold,holdout
1538,scaffold,holdout
1549,scaffold,holdout
1550,scaffold,holdout
1552,scaffold,holdout
1568,scaffold,holdout
1570,scaffold,holdout
1571,scaffold,holdout
1575,scaffold,holdout
1576,scaffold,holdout
1580,scaffold,holdout
1589,scaffold,holdout
1596,scaffold,holdout
1600,scaffold,holdout
1605,scaffold,holdout
1607,scaffold,holdout
1627,scaffold,holdout
1629,scaffold,holdout
1640,scaffold,holdout
1652,scaffold,holdout
1660,scaffold,holdout
1661,scaffold,holdout
1671,scaffold,holdout
1679,scaffold,holdout
1680,scaffold,holdout
1688,scaffold,holdout
1690,scaffold,holdout
1696,scaffold,holdout
1700,scaffold,holdout
1708,scaffold,holdout
1713,scaffold,holdout
1715,scaffold,holdout
1720,scaffold,holdout
1724,scaffold,holdout
1725,scaffold,holdout
1727,scaffold,holdout
1728,scaffold,holdout
1730,scaffold,holdout
1732,scaffold,holdout
1733,scaffold,holdout
1736,scaffold,holdout
1745,scaffold,holdout
1751,scaffold,holdout
1758,scaffold,holdout
1777,scaffold,holdout
1780,scaffold,holdout
1784,scaffold,holdout
1790,scaffold,holdout
1796,scaffold,holdout
1800,scaffold,holdout
1811,scaffold,holdout
1812,scaffold,holdout
1813,scaffold,holdout
1821,scaffold,holdout
1828,scaffold,holdout
1831,scaffold,holdout
1835,scaffold,holdout
1836,scaffold,holdout
1837,scaffold,holdout
1844,scaffold,holdout
1850,scaffold,holdout
1852,scaffold,holdout
1854,scaffold,holdout
1859,scaffold,holdout
1861,scaffold,holdout
1862,scaffold,holdout
1863,scaffold,holdout
1875,scaffold,holdout
1886,scaffold,holdout
1887,scaffold,holdout
1896,scaffold,holdout
1901,scaffold,holdout
1902,scaffold,holdout
1912,scaffold,holdout
1919,scaffold,holdout
1926,scaffold,holdout
1930,scaffold,holdout
1932,scaffold,holdout
1947,scaffold,holdout
1948,scaffold,holdout
1950,scaffold,holdout
1968,scaffold,holdout
1969,scaffold,holdout
1975,scaffold,holdout
1977,scaffold,holdout
1983,scaffold,holdout
1984,scaffold,holdout
1985,scaffold,holdout
1986,scaffold,holdout
1990,scaffold,holdout
1992,scaffold,holdout
2003,scaffold,holdout
2010,scaffold,holdout
2019,scaffold,holdout
2021,scaffold,holdout
2024,scaffold,holdout
2025,scaffold,holdout
2033,scaffold,holdout
2038,scaffold,holdout
2047,scaffold,holdout
2059,scaffold,holdout
2061,scaffold,holdout
2068,scaffold,holdout
2075,scaffold,holdout
2078,scaffold,holdout
2084,scaffold,holdout
2085,scaffold,holdout
2086,scaffold,holdout
2089,scaffold,holdout
2090,scaffold,holdout
2091,scaffold,holdout
2093,scaffold,holdout
2094,scaffold,holdout
2096,scaffold,holdout
2097,scaffold,holdout
2104,scaffold,holdout
2105,scaffold,holdout
2116,scaffold,holdout
2123,scaffold,holdout
2131,scaffold,holdout
2133,scaffold,holdout
2143,scaffold,holdout
2151,scaffold,holdout
2152,scaffold,holdout
2154,scaffold,holdout
2156,scaffold,holdout
2157,scaffold,holdout
2164,scaffold,holdout
2166,scaffold,holdout
2168,scaffold,holdout
2170,scaffold,holdout
2174,scaffold,holdout
2175,scaffold,holdout
2194,scaffold,holdout
2200,scaffold,holdout
2202,scaffold,holdout
2205,scaffold,holdout
2209,scaffold,holdout
2212,scaffold,holdout
2216,scaffold,holdout
2218,scaffold,holdout
2234,scaffold,holdout
2237,scaffold,holdout
2240,scaffold,holdout
2243,scaffold,holdout
2245,scaffold,holdout
2253,scaffold,holdout
2260,scaffold,holdout
2271,scaffold,holdout
2272,scaffold,holdout
2274,scaffold,holdout
2275,scaffold,holdout
2276,scaffold,holdout
2290,scaffold,holdout
2293,scaffold,holdout
2295,scaffold,holdout
2302,scaffold,holdout
2303,scaffold,holdout
2306,scaffold,holdout
2309,scaffold,holdout
2319,scaffold,holdout
2322,scaffold,holdout
2332,scaffold,holdout
2337,scaffold,holdout
2347,scaffold,holdout
2348,scaffold,holdout
2350,scaffold,holdout
2352,scaffold,holdout
2353,scaffold,holdout
2354,scaffold,holdout
2372,scaffold,holdout
2388,scaffold,holdout
2392,scaffold,holdout
2397,scaffold,holdout
2398,scaffold,holdout
2399,scaffold,holdout
2403,scaffold,holdout
2406,scaffold,holdout
2407,scaffold,holdout
2408,scaffold,holdout
2420,scaffold,holdout
2443,scaffold,holdout
2448,scaffold,holdout
2449,scaffold,holdout
2453,scaffold,holdout
2458,scaffold,holdout
2472,scaffold,holdout
2494,scaffold,holdout
2497,scaffold,holdout
2499,scaffold,holdout
2502,scaffold,holdout
2504,scaffold,holdout
2505,scaffold,holdout
2509,scaffold,holdout
2512,scaffold,holdout
2513,scaffold,holdout
2531,scaffold,holdout
2533,scaffold,holdout
2539,scaffold,holdout
2542,scaffold,holdout
2544,scaffold,holdout
2546,scaffold,holdout
2556,scaffold,holdout
2560,scaffold,holdout
2564,scaffold,holdout
2566,scaffold,holdout
2569,scaffold,holdout
2575,scaffold,holdout
2576,scaffold,holdout
2588,scaffold,holdout
2592,scaffold,holdout
2593,scaffold,holdout
2594,scaffold,holdout
2595,scaffold,holdout
2600,scaffold,holdout
2609,scaffold,holdout
2613,scaffold,holdout
2614,scaffold,holdout
2622,scaffold,holdout
2628,scaffold,holdout
2630,scaffold,holdout
2640,scaffold,holdout
2642,scaffold,holdout
2648,scaffold,holdout
2649,scaffold,holdout
2650,scaffold,holdout
2656,scaffold,holdout
2661,scaffold,holdout
2667,scaffold,holdout
2671,scaffold,holdout
2672,scaffold,holdout
2676,scaffold,holdout
2681,scaffold,holdout
2685,scaffold,holdout
2691,scaffold,holdout
2696,scaffold,holdout
2702,scaffold,holdout
2714,scaffold,holdout
2719,scaffold,holdout
2724,scaffold,holdout
2731,scaffold,holdout
2740,scaffold,holdout
2751,scaffold,holdout
2760,scaffold,holdout
2766,scaffold,holdout
2769,scaffold,holdout
2775,scaffold,holdout
2788,scaffold,holdout
2791,scaffold,holdout
2795,scaffold,holdout
2796,scaffold,holdout
2797,scaffold,holdout
2807,scaffold,holdout
2812,scaffold,holdout
2819,scaffold,holdout
2825,scaffold,holdout
2826,scaffold,holdout
2833,scaffold,holdout
2837,scaffold,holdout
2839,scaffold,holdout
2846,scaffold,holdout
2858,scaffold,holdout
2859,scaffold,holdout
2862,scaffold,holdout
2863,scaffold,holdout
2870,scaffold,holdout
2871,scaffold,holdout
2872,scaffold,holdout
2874,scaffold,holdout
2878,scaffold,holdout
2881,scaffold,holdout
2883,scaffold,holdout
2886,scaffold,holdout
2887,scaffold,holdout
2888,scaffold,holdout
2889,scaffold,holdout
2897,scaffold,holdout
2903,scaffold,holdout
2904,scaffold,holdout
2906,scaffold,holdout
2925,scaffold,holdout
2939,scaffold,holdout
2945,scaffold,holdout
2949,scaffold,holdout
2954,scaffold,holdout
2955,scaffold,holdout
2958,scaffold,holdout
2966,scaffold,holdout
2973,scaffold,holdout
2978,scaffold,holdout
2980,scaffold,holdout
2984,scaffold,holdout
2989,scaffold,holdout
2990,scaffold,holdout
2993,scaffold,holdout
2997,scaffold,holdout
3006,scaffold,holdout
3017,scaffold,holdout
3023,scaffold,holdout
3032,scaffold,holdout
3041,scaffold,holdout
3071,scaffold,holdout
3079,scaffold,holdout
3081,scaffold,holdout
3097,scaffold,holdout
3112,scaffold,holdout
3122,scaffold,holdout
3130,scaffold,holdout
3131,scaffold,holdout
3134,scaffold,holdout
3135,scaffold,holdout
3139,scaffold,holdout
3140,scaffold,holdout
3147,scaffold,holdout
3149,scaffold,holdout
3155,scaffold,holdout
3165,scaffold,holdout
3166,scaffold,holdout
3181,scaffold,holdout
3185,scaffold,holdout
3197,scaffold,holdout
3198,scaffold,holdout
3202,scaffold,holdout
3203,scaffold,holdout
3204,scaffold,holdout
3205,scaffold,holdout
3210,scaffold,holdout
3212,scaffold,holdout
3218,scaffold,holdout
3219,scaffold,holdout
3220,scaffold,holdout
3228,scaffold,holdout
3238,scaffold,holdout
3249,scaffold,holdout
3251,scaffold,holdout
3254,scaffold,holdout
3263,scaffold,holdout
3271,scaffold,holdout
3277,scaffold,holdout
3281,scaffold,holdout
3298,scaffold,holdout
3308,scaffold,holdout
3321,scaffold,holdout
3330,scaffold,holdout
3333,scaffold,holdout
3337,scaffold,holdout
3344,scaffold,holdout
3347,scaffold,holdout
3348,scaffold,holdout
3350,scaffold,holdout
3353,scaffold,holdout
3361,scaffold,holdout
3376,scaffold,holdout
3385,scaffold,holdout
3393,scaffold,holdout
3397,scaffold,holdout
3401,scaffold,holdout
3406,scaffold,holdout
3407,scaffold,holdout
3408,scaffold,holdout
3413,scaffold,holdout
3420,scaffold,holdout
3425,scaffold,holdout
3431,scaffold,holdout
3433,scaffold,holdout
3437,scaffold,holdout
3438,scaffold,holdout
3442,scaffold,holdout
3453,scaffold,holdout
3464,scaffold,holdout
3466,scaffold,holdout
3478,scaffold,holdout
3490,scaffold,holdout
3492,scaffold,holdout
3495,scaffold,holdout
3497,scaffold,holdout
3498,scaffold,holdout
3504,scaffold,holdout
3509,scaffold,holdout
3511,scaffold,holdout
3524,scaffold,holdout
3526,scaffold,holdout
3539,scaffold,holdout
3541,scaffold,holdout
3543,scaffold,holdout
3545,scaffold,holdout
3546,scaffold,holdout
3557,scaffold,holdout
3560,scaffold,holdout
3562,scaffold,holdout
3563,scaffold,holdout
3572,scaffold,holdout
3579,scaffold,holdout
3581,scaffold,holdout
3584,scaffold,holdout
3591,scaffold,holdout
3597,scaffold,holdout
3604,scaffold,holdout
3609,scaffold,holdout
3614,scaffold,holdout
3618,scaffold,holdout
3621,scaffold,holdout
3625,scaffold,holdout
3627,scaffold,holdout
3635,scaffold,holdout
4208,scaffold,holdout
4217,scaffold,holdout
4221,scaffold,holdout
4228,scaffold,holdout
4229,scaffold,holdout
4231,scaffold,holdout
4238,scaffold,holdout
4240,scaffold,holdout
4244,scaffold,holdout
4247,scaffold,holdout
4249,scaffold,holdout
4250,scaffold,holdout
4256,scaffold,holdout
4257,scaffold,holdout
4265,scaffold,holdout
4269,scaffold,holdout
4273,scaffold,holdout
4285,scaffold,holdout
4290,scaffold,holdout
4293,scaffold,holdout
4297,scaffold,holdout
4299,scaffold,holdout
4304,scaffold,holdout
4305,scaffold,holdout
4307,scaffold,holdout
4309,scaffold,holdout
4317,scaffold,holdout
4335,scaffold,holdout
4348,scaffold,holdout
4350,scaffold,holdout
4351,scaffold,holdout
4356,scaffold,holdout
4357,scaffold,holdout
4359,scaffold,holdout
4360,scaffold,holdout
4365,scaffold,holdout
4367,scaffold,holdout
4371,scaffold,holdout
4373,scaffold,holdout
4383,scaffold,holdout
4396,scaffold,holdout
4397,scaffold,holdout
4398,scaffold,holdout
4399,scaffold,holdout
4403,scaffold,holdout
4405,scaffold,holdout
4410,scaffold,holdout
4414,scaffold,holdout
4421,scaffold,holdout
4430,scaffold,holdout
4431,scaffold,holdout
4435,scaffold,holdout
4442,scaffold,holdout
4445,scaffold,holdout
4449,scaffold,holdout
4456,scaffold,holdout
4464,scaffold,holdout
4468,scaffold,holdout
4474,scaffold,holdout
4475,scaffold,holdout
4477,scaffold,holdout
4479,scaffold,holdout
4480,scaffold,holdout
4484,scaffold,holdout
4487,scaffold,holdout
4502,scaffold,holdout
4510,scaffold,holdout
4512,scaffold,holdout
4526,scaffold,holdout
4527,scaffold,holdout
4534,scaffold,holdout
4539,scaffold,holdout
4543,scaffold,holdout
4546,scaffold,holdout
4551,scaffold,holdout
4552,scaffold,holdout
4554,scaffold,holdout
4561,scaffold,holdout
4562,scaffold,holdout
4572,scaffold,holdout
4576,scaffold,holdout
4578,scaffold,holdout
4611,scaffold,holdout
4615,scaffold,holdout
4620,scaffold,holdout
0,scaffold,train
2,scaffold,train
3,scaffold,train
4,scaffold,train
6,scaffold,train
7,scaffold,train
8,scaffold,train
9,scaffold,train
10,scaffold,train
11,scaffold,train
12,scaffold,train
15,scaffold,train
16,scaffold,train
17,scaffold,train
18,scaffold,train
20,scaffold,train
22,scaffold,train
23,scaffold,train
24,scaffold,train
25,scaffold,train
27,scaffold,train
28,scaffold,train
29,scaffold,train
31,scaffold,train
32,scaffold,train
33,scaffold,train
34,scaffold,train
35,scaffold,train
36,scaffold,train
38,scaffold,train
40,scaffold,train
42,scaffold,train
43,scaffold,train
45,scaffold,train
46,scaffold,train
47,scaffold,train
48,scaffold,train
49,scaffold,train
50,scaffold,train
51,scaffold,train
52,scaffold,train
53,scaffold,train
54,scaffold,train
55,scaffold,train
56,scaffold,train
58,scaffold,train
60,scaffold,train
61,scaffold,train
62,scaffold,train
63,scaffold,train
64,scaffold,train
65,scaffold,train
66,scaffold,train
67,scaffold,train
69,scaffold,train
70,scaffold,train
71,scaffold,train
72,scaffold,train
73,scaffold,train
75,scaffold,train
76,scaffold,train
77,scaffold,train
78,scaffold,train
79,scaffold,train
80,scaffold,train
81,scaffold,train
83,scaffold,train
84,scaffold,train
85,scaffold,train
86,scaffold,train
87,scaffold,train
88,scaffold,train
89,scaffold,train
90,scaffold,train
91,scaffold,train
92,scaffold,train
94,scaffold,train
95,scaffold,train
96,scaffold,train
97,scaffold,train
98,scaffold,train
100,scaffold,train
101,scaffold,train
102,scaffold,train
103,scaffold,train
104,scaffold,train
105,scaffold,train
106,scaffold,train
107,scaffold,train
108,scaffold,train
109,scaffold,train
110,scaffold,train
112,scaffold,train
114,scaffold,train
115,scaffold,train
116,scaffold,train
117,scaffold,train
118,scaffold,train
120,scaffold,train
121,scaffold,train
122,scaffold,train
123,scaffold,train
124,scaffold,train
125,scaffold,train
126,scaffold,train
127,scaffold,train
128,scaffold,train
129,scaffold,train
